row_id,value
69882,0.7976190476190477
22865,0.7976190476190477
10602,0.7976190476190477
13305,0.7976190476190477
45285,0.7976190476190477
52560,0.7976190476190477
52530,0.7976190476190477
74865,0.7976190476190477
74902,0.7976190476190477
74971,0.7976190476190477
66612,0.7976190476190477
65843,0.7976190476190477
74969,0.7976190476190477
65618,0.7976190476190477
21305,0.7976190476190477
67023,0.7976190476190477
67004,0.7976190476190477
20487,0.7976190476190477
25334,0.7976190476190477
57849,0.7976190476190477
30620,0.7976190476190477
54188,0.7976190476190477
54174,0.7976190476190477
57905,0.7976190476190477
47355,0.7976190476190477
22547,0.7976190476190477
3656,0.7976190476190477
8551,0.7976190476190477
2485,0.7976190476190477
59289,0.7976190476190477
59285,0.7976190476190477
59274,0.7976190476190477
74891,0.7976190476190477
52665,0.7976190476190477
5028,0.7976190476190477
5026,0.7976190476190477
30711,0.7976190476190477
30681,0.7976190476190477
30676,0.7976190476190477
77130,0.7976190476190477
8531,0.7976190476190477
75049,0.7976190476190477
75012,0.7976190476190477
14917,0.7976190476190477
59227,0.7976190476190477
2490,0.7976190476190477
2488,0.7976190476190477
14941,0.7976190476190477
14933,0.7976190476190477
8501,0.7976190476190477
10641,0.7976190476190477
10640,0.7976190476190477
69835,0.7976190476190477
10661,0.7976190476190477
39401,0.7976190476190477
15432,0.7976190476190477
57947,0.7976190476190477
22051,0.7976190476190477
46584,0.7976190476190477
14963,0.7976190476190477
75130,0.7976190476190477
8494,0.7976190476190477
8491,0.7976190476190477
1952,0.7976190476190477
59107,0.7976190476190477
32838,0.7976190476190477
32764,0.7976190476190477
75273,0.7976190476190477
75272,0.7976190476190477
77092,0.7976190476190477
21119,0.7976190476190477
26298,0.7976190476190477
30721,0.7976190476190477
30717,0.7976190476190477
39485,0.7976190476190477
22827,0.7976190476190477
19404,0.7976190476190477
69725,0.7976190476190477
5236,0.7976190476190477
39570,0.7976190476190477
10680,0.7976190476190477
32669,0.7976190476190477
32659,0.7976190476190477
8389,0.7976190476190477
75234,0.7976190476190477
40218,0.7976190476190477
77099,0.7976190476190477
7740,0.7976190476190477
32598,0.7976190476190477
75522,0.7976190476190477
75428,0.7976190476190477
8333,0.7976190476190477
75498,0.7976190476190477
58984,0.7976190476190477
5715,0.7976190476190477
12888,0.7976190476190477
64608,0.7976190476190477
11292,0.7976190476190477
45216,0.7976190476190477
53023,0.7976190476190477
52987,0.7976190476190477
8312,0.7976190476190477
76992,0.7976190476190477
76980,0.7976190476190477
76971,0.7976190476190477
77028,0.7976190476190477
77020,0.7976190476190477
63773,0.7976190476190477
22560,0.7976190476190477
40270,0.7976190476190477
53097,0.7976190476190477
66896,0.7976190476190477
58866,0.7976190476190477
32440,0.7976190476190477
58779,0.7976190476190477
17354,0.7976190476190477
75619,0.7976190476190477
25627,0.7976190476190477
5007,0.7976190476190477
47440,0.7976190476190477
30985,0.7976190476190477
76927,0.7976190476190477
26202,0.7976190476190477
39617,0.7976190476190477
39611,0.7976190476190477
5244,0.7976190476190477
19441,0.7976190476190477
69657,0.7976190476190477
8212,0.7976190476190477
32270,0.7976190476190477
459,0.7976190476190477
58748,0.7976190476190477
4497,0.7976190476190477
15352,0.7976190476190477
5262,0.7976190476190477
19625,0.7976190476190477
17277,0.7976190476190477
75669,0.7976190476190477
75722,0.7976190476190477
47853,0.7976190476190477
64600,0.7976190476190477
64584,0.7976190476190477
41493,0.7976190476190477
43486,0.7976190476190477
75802,0.7976190476190477
75801,0.7976190476190477
32120,0.7976190476190477
25746,0.7976190476190477
58083,0.7976190476190477
58080,0.7976190476190477
53851,0.7976190476190477
53833,0.7976190476190477
15336,0.7976190476190477
76758,0.7976190476190477
76910,0.7976190476190477
75853,0.7976190476190477
25759,0.7976190476190477
31976,0.7976190476190477
53321,0.7976190476190477
41477,0.7976190476190477
19485,0.7976190476190477
63517,0.7976190476190477
47792,0.7976190476190477
47768,0.7976190476190477
2937,0.7976190476190477
76798,0.7976190476190477
66649,0.7976190476190477
66714,0.7976190476190477
66701,0.7976190476190477
43691,0.7976190476190477
43678,0.7976190476190477
76876,0.7976190476190477
58595,0.7976190476190477
8164,0.7976190476190477
75857,0.7976190476190477
69573,0.7976190476190477
22711,0.7976190476190477
17210,0.7976190476190477
53372,0.7976190476190477
53358,0.7976190476190477
75938,0.7976190476190477
2429,0.7976190476190477
15190,0.7976190476190477
7877,0.7976190476190477
26058,0.7976190476190477
31301,0.7976190476190477
47516,0.7976190476190477
63668,0.7976190476190477
47571,0.7976190476190477
47554,0.7976190476190477
22638,0.7976190476190477
15183,0.7976190476190477
8124,0.7976190476190477
53449,0.7976190476190477
11924,0.7976190476190477
45177,0.7976190476190477
39819,0.7976190476190477
22697,0.7976190476190477
22696,0.7976190476190477
3708,0.7976190476190477
13261,0.7976190476190477
58226,0.7976190476190477
15326,0.7976190476190477
43659,0.7976190476190477
12360,0.7976190476190477
76722,0.7976190476190477
13231,0.7976190476190477
58484,0.7976190476190477
15208,0.7976190476190477
31700,0.7976190476190477
31675,0.7976190476190477
17182,0.7976190476190477
25825,0.7976190476190477
31880,0.7976190476190477
31874,0.7976190476190477
53771,0.7976190476190477
58267,0.7976190476190477
10795,0.7976190476190477
63692,0.7976190476190477
17159,0.7976190476190477
76140,0.7976190476190477
25924,0.7976190476190477
6553,0.7976190476190477
13227,0.7976190476190477
39834,0.7976190476190477
69565,0.7976190476190477
10756,0.7976190476190477
7920,0.7976190476190477
7915,0.7976190476190477
53647,0.7976190476190477
3310,0.7976190476190477
53749,0.7976190476190477
3680,0.7976190476190477
76335,0.7976190476190477
76440,0.7976190476190477
3155,0.7976190476190477
45041,0.7976190476190477
21207,0.7976190476190477
21201,0.7976190476190477
43573,0.7976190476190477
46478,0.7976190476190477
3533,0.7976190476190477
46551,0.7976190476190477
53622,0.7976190476190477
76455,0.7976190476190477
76554,0.7976190476190477
76379,0.7976190476190477
26015,0.7976190476190477
31417,0.7976190476190477
53698,0.7976190476190477
76576,0.7976190476190477
31333,0.7976190476190477
56258,0.7976190476190477
16107,0.7976190476190477
79785,0.7976190476190477
27482,0.7976190476190477
79974,0.7976190476190477
21830,0.7976190476190477
3476,0.7976190476190477
3473,0.7976190476190477
49107,0.7976190476190477
56076,0.7976190476190477
41145,0.7976190476190477
12964,0.7976190476190477
64343,0.7976190476190477
79922,0.7976190476190477
27629,0.7857142857142857
79954,0.7857142857142857
41967,0.7857142857142857
20163,0.7857142857142857
5337,0.7857142857142857
21832,0.7857142857142857
70927,0.7857142857142857
79641,0.7857142857142857
27775,0.7857142857142857
16011,0.7857142857142857
58420,0.7857142857142857
76378,0.7857142857142857
53641,0.7857142857142857
53635,0.7857142857142857
15262,0.7857142857142857
31367,0.7857142857142857
58298,0.7857142857142857
53718,0.7857142857142857
58389,0.7857142857142857
26041,0.7857142857142857
25983,0.7857142857142857
39849,0.7857142857142857
41462,0.7857142857142857
41438,0.7857142857142857
1125,0.7857142857142857
53616,0.7857142857142857
58340,0.7857142857142857
79703,0.7857142857142857
6793,0.7857142857142857
27728,0.7857142857142857
27722,0.7857142857142857
23545,0.7857142857142857
23536,0.7857142857142857
37781,0.7857142857142857
49186,0.7857142857142857
37833,0.7857142857142857
23510,0.7857142857142857
37641,0.7857142857142857
58301,0.7857142857142857
53798,0.7857142857142857
53776,0.7857142857142857
39901,0.7857142857142857
69483,0.7857142857142857
43547,0.7857142857142857
5931,0.7857142857142857
31540,0.7857142857142857
76356,0.7857142857142857
7971,0.7857142857142857
71001,0.7857142857142857
62264,0.7857142857142857
49205,0.7857142857142857
49313,0.7857142857142857
62217,0.7857142857142857
79606,0.7857142857142857
53508,0.7857142857142857
2415,0.7857142857142857
2412,0.7857142857142857
31638,0.7857142857142857
39825,0.7857142857142857
10770,0.7857142857142857
76644,0.7857142857142857
43605,0.7857142857142857
17057,0.7857142857142857
66142,0.7857142857142857
16031,0.7857142857142857
905,0.7857142857142857
62212,0.7857142857142857
3855,0.7857142857142857
49097,0.7857142857142857
49077,0.7857142857142857
17188,0.7857142857142857
8065,0.7857142857142857
58423,0.7857142857142857
15315,0.7857142857142857
39922,0.7857142857142857
69445,0.7857142857142857
19552,0.7857142857142857
37549,0.7857142857142857
6387,0.7857142857142857
62127,0.7857142857142857
42016,0.7857142857142857
67895,0.7857142857142857
71103,0.7857142857142857
62058,0.7857142857142857
49423,0.7857142857142857
37553,0.7857142857142857
47636,0.7857142857142857
58154,0.7857142857142857
58217,0.7857142857142857
43626,0.7857142857142857
11972,0.7857142857142857
66749,0.7857142857142857
66738,0.7857142857142857
66716,0.7857142857142857
31274,0.7857142857142857
37551,0.7857142857142857
49028,0.7857142857142857
38006,0.7857142857142857
6813,0.7857142857142857
79552,0.7857142857142857
6797,0.7857142857142857
46774,0.7857142857142857
58574,0.7857142857142857
58518,0.7857142857142857
25827,0.7857142857142857
25861,0.7857142857142857
31776,0.7857142857142857
43536,0.7857142857142857
37987,0.7857142857142857
37517,0.7857142857142857
49470,0.7857142857142857
70,0.7857142857142857
44502,0.7857142857142857
55987,0.7857142857142857
55985,0.7857142857142857
49485,0.7857142857142857
46024,0.7857142857142857
53357,0.7857142857142857
45174,0.7857142857142857
47506,0.7857142857142857
63670,0.7857142857142857
47547,0.7857142857142857
58578,0.7857142857142857
65036,0.7857142857142857
21779,0.7857142857142857
46093,0.7857142857142857
12715,0.7857142857142857
23667,0.7857142857142857
71240,0.7857142857142857
13820,0.7857142857142857
880,0.7857142857142857
71213,0.7857142857142857
75927,0.7857142857142857
75891,0.7857142857142857
58572,0.7857142857142857
2005,0.7857142857142857
53297,0.7857142857142857
25770,0.7857142857142857
47688,0.7857142857142857
63615,0.7857142857142857
39765,0.7857142857142857
37367,0.7857142857142857
37280,0.7857142857142857
55885,0.7857142857142857
79352,0.7857142857142857
28028,0.7857142857142857
55848,0.7857142857142857
79305,0.7857142857142857
15998,0.7857142857142857
47805,0.7857142857142857
22635,0.7857142857142857
2941,0.7857142857142857
76843,0.7857142857142857
43726,0.7857142857142857
10017,0.7857142857142857
49480,0.7857142857142857
10006,0.7857142857142857
37250,0.7857142857142857
37240,0.7857142857142857
62018,0.7857142857142857
70728,0.7857142857142857
70723,0.7857142857142857
62518,0.7857142857142857
70716,0.7857142857142857
12160,0.7857142857142857
12150,0.7857142857142857
66320,0.7857142857142857
66115,0.7857142857142857
76900,0.7857142857142857
32013,0.7857142857142857
45163,0.7857142857142857
12412,0.7857142857142857
66841,0.7857142857142857
43509,0.7857142857142857
15175,0.7857142857142857
25753,0.7857142857142857
58635,0.7857142857142857
10226,0.7857142857142857
9992,0.7857142857142857
37211,0.7857142857142857
3915,0.7857142857142857
71373,0.7857142857142857
61901,0.7857142857142857
75826,0.7857142857142857
53236,0.7857142857142857
75795,0.7857142857142857
31060,0.7857142857142857
58070,0.7857142857142857
53981,0.7857142857142857
58119,0.7857142857142857
53861,0.7857142857142857
4480,0.7857142857142857
18716,0.7857142857142857
65116,0.7857142857142857
42102,0.7857142857142857
11502,0.7857142857142857
46049,0.7857142857142857
71382,0.7857142857142857
37158,0.7857142857142857
11195,0.7857142857142857
28188,0.7857142857142857
39993,0.7857142857142857
22640,0.7857142857142857
39666,0.7857142857142857
64599,0.7857142857142857
12860,0.7857142857142857
64589,0.7857142857142857
28126,0.7857142857142857
79319,0.7857142857142857
9943,0.7857142857142857
49617,0.7857142857142857
49599,0.7857142857142857
5589,0.7857142857142857
1708,0.7857142857142857
32255,0.7857142857142857
53124,0.7857142857142857
58685,0.7857142857142857
58735,0.7857142857142857
31007,0.7857142857142857
31000,0.7857142857142857
58025,0.7857142857142857
37114,0.7857142857142857
3927,0.7857142857142857
49656,0.7857142857142857
49653,0.7857142857142857
61849,0.7857142857142857
49712,0.7857142857142857
58054,0.7857142857142857
8284,0.7857142857142857
8279,0.7857142857142857
58873,0.7857142857142857
39636,0.7857142857142857
39605,0.7857142857142857
63491,0.7857142857142857
10717,0.7857142857142857
38145,0.7857142857142857
70689,0.7857142857142857
70675,0.7857142857142857
70670,0.7857142857142857
38110,0.7857142857142857
79233,0.7857142857142857
55833,0.7857142857142857
41072,0.7857142857142857
41062,0.7857142857142857
46888,0.7857142857142857
46691,0.7857142857142857
32361,0.7857142857142857
47430,0.7857142857142857
58090,0.7857142857142857
53976,0.7857142857142857
54103,0.7857142857142857
54042,0.7857142857142857
41205,0.7857142857142857
68523,0.7857142857142857
38197,0.7857142857142857
49781,0.7857142857142857
61780,0.7857142857142857
49759,0.7857142857142857
42104,0.7857142857142857
36980,0.7857142857142857
53079,0.7857142857142857
43420,0.7857142857142857
75572,0.7857142857142857
75571,0.7857142857142857
25604,0.7857142857142857
25602,0.7857142857142857
5002,0.7857142857142857
58840,0.7857142857142857
851,0.7857142857142857
49847,0.7857142857142857
18639,0.7857142857142857
18638,0.7857142857142857
71648,0.7857142857142857
36900,0.7857142857142857
65080,0.7857142857142857
65043,0.7857142857142857
28229,0.7857142857142857
79083,0.7857142857142857
53038,0.7857142857142857
32496,0.7857142857142857
6533,0.7857142857142857
25592,0.7857142857142857
1549,0.7857142857142857
63759,0.7857142857142857
8311,0.7857142857142857
75586,0.7857142857142857
55732,0.7857142857142857
55780,0.7857142857142857
21749,0.7857142857142857
48972,0.7857142857142857
62598,0.7857142857142857
62519,0.7857142857142857
39534,0.7857142857142857
41578,0.7857142857142857
12844,0.7857142857142857
22003,0.7857142857142857
43392,0.7857142857142857
11912,0.7857142857142857
23869,0.7857142857142857
61594,0.7857142857142857
61715,0.7857142857142857
23857,0.7857142857142857
18605,0.7857142857142857
9824,0.7857142857142857
9820,0.7857142857142857
71731,0.7857142857142857
61626,0.7857142857142857
68636,0.7857142857142857
56714,0.7857142857142857
28317,0.7857142857142857
56681,0.7857142857142857
15908,0.7857142857142857
78958,0.7857142857142857
77073,0.7857142857142857
77067,0.7857142857142857
7732,0.7857142857142857
5941,0.7857142857142857
32552,0.7857142857142857
32551,0.7857142857142857
75507,0.7857142857142857
56644,0.7857142857142857
36795,0.7857142857142857
9797,0.7857142857142857
71813,0.7857142857142857
48967,0.7857142857142857
48954,0.7857142857142857
62611,0.7857142857142857
46114,0.7857142857142857
52812,0.7857142857142857
52889,0.7857142857142857
12354,0.7857142857142857
15415,0.7857142857142857
5909,0.7857142857142857
77017,0.7857142857142857
42192,0.7857142857142857
46176,0.7857142857142857
48834,0.7857142857142857
27198,0.7857142857142857
79085,0.7857142857142857
55655,0.7857142857142857
55649,0.7857142857142857
22236,0.7857142857142857
11161,0.7857142857142857
62639,0.7857142857142857
62624,0.7857142857142857
30720,0.7857142857142857
66911,0.7857142857142857
21278,0.7857142857142857
21275,0.7857142857142857
43356,0.7857142857142857
11891,0.7857142857142857
69812,0.7857142857142857
69808,0.7857142857142857
10686,0.7857142857142857
32622,0.7857142857142857
75393,0.7857142857142857
52780,0.7857142857142857
75202,0.7857142857142857
30780,0.7857142857142857
43810,0.7857142857142857
12006,0.7857142857142857
77117,0.7857142857142857
77113,0.7857142857142857
26285,0.7857142857142857
30723,0.7857142857142857
50059,0.7857142857142857
44296,0.7857142857142857
20932,0.7857142857142857
36568,0.7857142857142857
36635,0.7857142857142857
61466,0.7857142857142857
50117,0.7857142857142857
50080,0.7857142857142857
71976,0.7857142857142857
71933,0.7857142857142857
23334,0.7857142857142857
13598,0.7857142857142857
38365,0.7857142857142857
22803,0.7857142857142857
47918,0.7857142857142857
25393,0.7857142857142857
66941,0.7857142857142857
66985,0.7857142857142857
28455,0.7857142857142857
55661,0.7857142857142857
64249,0.7857142857142857
68781,0.7857142857142857
72149,0.7857142857142857
39444,0.7857142857142857
39429,0.7857142857142857
10637,0.7857142857142857
69851,0.7857142857142857
3730,0.7857142857142857
54085,0.7857142857142857
22035,0.7857142857142857
41411,0.7857142857142857
41409,0.7857142857142857
46594,0.7857142857142857
19966,0.7857142857142857
46586,0.7857142857142857
50124,0.7857142857142857
61434,0.7857142857142857
61424,0.7857142857142857
61298,0.7857142857142857
50176,0.7857142857142857
1757,0.7857142857142857
50247,0.7857142857142857
50202,0.7857142857142857
14061,0.7857142857142857
45881,0.7857142857142857
20254,0.7857142857142857
42281,0.7857142857142857
306,0.7857142857142857
75016,0.7857142857142857
59152,0.7857142857142857
14913,0.7857142857142857
32983,0.7857142857142857
75084,0.7857142857142857
52746,0.7857142857142857
17482,0.7857142857142857
52593,0.7857142857142857
25320,0.7857142857142857
30710,0.7857142857142857
77170,0.7857142857142857
77146,0.7857142857142857
54134,0.7857142857142857
54130,0.7857142857142857
16900,0.7857142857142857
16898,0.7857142857142857
21719,0.7857142857142857
18459,0.7857142857142857
18454,0.7857142857142857
27130,0.7857142857142857
28526,0.7857142857142857
7048,0.7857142857142857
55520,0.7857142857142857
74970,0.7857142857142857
8566,0.7857142857142857
52658,0.7857142857142857
43257,0.7857142857142857
11857,0.7857142857142857
74917,0.7857142857142857
4537,0.7857142857142857
7683,0.7857142857142857
40315,0.7857142857142857
22543,0.7857142857142857
15861,0.7857142857142857
56810,0.7857142857142857
78726,0.7857142857142857
16312,0.7857142857142857
50269,0.7857142857142857
72143,0.7857142857142857
24032,0.7857142857142857
24018,0.7857142857142857
9666,0.7857142857142857
72225,0.7857142857142857
72224,0.7857142857142857
72222,0.7857142857142857
19656,0.7857142857142857
77260,0.7857142857142857
77316,0.7857142857142857
65841,0.7857142857142857
65826,0.7857142857142857
54281,0.7857142857142857
77306,0.7857142857142857
77271,0.7857142857142857
30471,0.7857142857142857
548,0.7857142857142857
63416,0.7857142857142857
69883,0.7857142857142857
10607,0.7857142857142857
25283,0.7857142857142857
36285,0.7857142857142857
61330,0.7857142857142857
949,0.7857142857142857
38468,0.7857142857142857
38465,0.7857142857142857
50370,0.7857142857142857
50322,0.7857142857142857
72255,0.7857142857142857
50264,0.7857142857142857
1198,0.7857142857142857
1197,0.7857142857142857
1184,0.7857142857142857
28636,0.7857142857142857
64197,0.7857142857142857
64187,0.7857142857142857
68803,0.7857142857142857
59308,0.7857142857142857
17563,0.7857142857142857
8632,0.7857142857142857
74758,0.7857142857142857
33315,0.7857142857142857
33313,0.7857142857142857
33309,0.7857142857142857
7628,0.7857142857142857
16821,0.7857142857142857
43876,0.7857142857142857
43869,0.7857142857142857
33287,0.7857142857142857
33249,0.7857142857142857
1056,0.7857142857142857
22904,0.7857142857142857
74652,0.7857142857142857
45273,0.7857142857142857
65543,0.7857142857142857
14884,0.7857142857142857
40917,0.7857142857142857
22309,0.7857142857142857
68739,0.7857142857142857
36263,0.7857142857142857
36247,0.7857142857142857
72321,0.7857142857142857
799,0.7857142857142857
9619,0.7857142857142857
788,0.7857142857142857
61143,0.7857142857142857
14111,0.7857142857142857
20281,0.7857142857142857
52457,0.7857142857142857
11309,0.7857142857142857
68256,0.7857142857142857
19397,0.7857142857142857
12009,0.7857142857142857
22511,0.7857142857142857
63751,0.7857142857142857
41878,0.7857142857142857
64812,0.7857142857142857
7081,0.7857142857142857
28546,0.7857142857142857
4705,0.7857142857142857
41620,0.7857142857142857
41600,0.7857142857142857
14825,0.7857142857142857
5041,0.7857142857142857
33516,0.7857142857142857
33495,0.7857142857142857
59470,0.7857142857142857
74560,0.7857142857142857
4271,0.7857142857142857
9611,0.7857142857142857
9605,0.7857142857142857
72353,0.7857142857142857
6432,0.7857142857142857
18383,0.7857142857142857
61265,0.7857142857142857
5134,0.7857142857142857
72443,0.7857142857142857
59502,0.7857142857142857
52271,0.7857142857142857
52257,0.7857142857142857
3758,0.7857142857142857
48156,0.7857142857142857
12812,0.7857142857142857
11322,0.7857142857142857
41624,0.7857142857142857
14157,0.7857142857142857
61076,0.7857142857142857
50537,0.7857142857142857
15852,0.7857142857142857
15851,0.7857142857142857
7116,0.7857142857142857
42430,0.7857142857142857
33606,0.7857142857142857
5053,0.7857142857142857
74506,0.7857142857142857
52361,0.7857142857142857
52353,0.7857142857142857
2512,0.7857142857142857
40433,0.7857142857142857
26432,0.7857142857142857
4552,0.7857142857142857
77410,0.7857142857142857
30348,0.7857142857142857
10917,0.7857142857142857
42404,0.7857142857142857
14126,0.7857142857142857
10354,0.7857142857142857
28737,0.7857142857142857
44681,0.7857142857142857
43155,0.7857142857142857
74449,0.7857142857142857
33655,0.7857142857142857
68323,0.7857142857142857
54495,0.7857142857142857
54450,0.7857142857142857
26457,0.7857142857142857
54512,0.7857142857142857
74372,0.7857142857142857
16390,0.7857142857142857
48710,0.7857142857142857
50599,0.7857142857142857
9574,0.7857142857142857
72463,0.7857142857142857
35985,0.7857142857142857
35917,0.7857142857142857
67097,0.7857142857142857
43097,0.7857142857142857
59616,0.7857142857142857
74341,0.7857142857142857
25085,0.7857142857142857
14789,0.7857142857142857
33695,0.7857142857142857
74426,0.7857142857142857
8723,0.7857142857142857
20478,0.7857142857142857
45772,0.7857142857142857
35998,0.7857142857142857
50652,0.7857142857142857
55416,0.7857142857142857
40849,0.7857142857142857
12937,0.7857142857142857
68429,0.7857142857142857
41236,0.7857142857142857
30221,0.7857142857142857
43910,0.7857142857142857
39061,0.7857142857142857
48102,0.7857142857142857
39204,0.7857142857142857
10560,0.7857142857142857
22947,0.7857142857142857
48072,0.7857142857142857
67138,0.7857142857142857
67120,0.7857142857142857
72624,0.7857142857142857
50605,0.7857142857142857
35989,0.7857142857142857
35816,0.7857142857142857
65296,0.7857142857142857
67543,0.7857142857142857
4701,0.7857142857142857
55323,0.7857142857142857
57005,0.7857142857142857
56993,0.7857142857142857
78609,0.7857142857142857
55384,0.7857142857142857
17686,0.7857142857142857
52113,0.7857142857142857
52109,0.7857142857142857
52079,0.7857142857142857
33840,0.7857142857142857
30242,0.7857142857142857
4570,0.7857142857142857
77533,0.7857142857142857
47282,0.7857142857142857
74216,0.7857142857142857
33892,0.7857142857142857
74215,0.7857142857142857
25035,0.7857142857142857
33864,0.7857142857142857
17722,0.7857142857142857
14786,0.7857142857142857
45761,0.7857142857142857
24242,0.7857142857142857
35839,0.7857142857142857
19151,0.7857142857142857
70449,0.7857142857142857
23198,0.7857142857142857
48690,0.7857142857142857
48666,0.7857142857142857
23176,0.7857142857142857
28895,0.7857142857142857
5800,0.7857142857142857
55286,0.7857142857142857
28974,0.7857142857142857
28967,0.7857142857142857
55358,0.7857142857142857
5805,0.7857142857142857
74228,0.7857142857142857
11814,0.7857142857142857
19684,0.7857142857142857
13113,0.7857142857142857
28829,0.7857142857142857
7176,0.7857142857142857
9433,0.7857142857142857
14251,0.7857142857142857
50758,0.7857142857142857
60857,0.7857142857142857
50819,0.7857142857142857
72792,0.7857142857142857
35651,0.7857142857142857
70057,0.7857142857142857
51979,0.7857142857142857
14733,0.7857142857142857
59740,0.7857142857142857
8846,0.7857142857142857
33956,0.7857142857142857
8830,0.7857142857142857
9436,0.7857142857142857
70452,0.7857142857142857
46183,0.7857142857142857
21864,0.7857142857142857
68887,0.7857142857142857
28939,0.7857142857142857
20965,0.7857142857142857
20954,0.7857142857142857
39133,0.7857142857142857
70072,0.7857142857142857
4590,0.7857142857142857
26553,0.7857142857142857
30198,0.7857142857142857
16686,0.7857142857142857
44815,0.7857142857142857
56988,0.7857142857142857
41840,0.7857142857142857
6284,0.7857142857142857
65269,0.7857142857142857
20324,0.7857142857142857
72848,0.7857142857142857
35559,0.7857142857142857
50880,0.7857142857142857
45668,0.7857142857142857
34044,0.7857142857142857
34035,0.7857142857142857
77603,0.7857142857142857
13127,0.7857142857142857
74114,0.7857142857142857
51900,0.7857142857142857
2544,0.7857142857142857
68185,0.7857142857142857
42610,0.7857142857142857
11621,0.7857142857142857
67989,0.7857142857142857
3492,0.7857142857142857
62822,0.7857142857142857
10392,0.7857142857142857
48510,0.7857142857142857
18187,0.7857142857142857
51780,0.7857142857142857
48222,0.7857142857142857
64684,0.7857142857142857
616,0.7857142857142857
611,0.7857142857142857
5064,0.7857142857142857
50891,0.7857142857142857
29005,0.7857142857142857
47035,0.7857142857142857
3588,0.7857142857142857
35516,0.7857142857142857
9386,0.7857142857142857
62839,0.7857142857142857
13507,0.7857142857142857
29034,0.7857142857142857
29027,0.7857142857142857
22323,0.7857142857142857
6489,0.7857142857142857
1386,0.7857142857142857
40541,0.7857142857142857
47206,0.7857142857142857
77744,0.7857142857142857
77721,0.7857142857142857
26569,0.7857142857142857
4592,0.7857142857142857
57492,0.7857142857142857
29886,0.7857142857142857
45453,0.7857142857142857
73980,0.7857142857142857
54723,0.7857142857142857
233,0.7857142857142857
7491,0.7857142857142857
12059,0.7857142857142857
66529,0.7857142857142857
29771,0.7857142857142857
22348,0.7857142857142857
22344,0.7857142857142857
47038,0.7857142857142857
47036,0.7857142857142857
48453,0.7857142857142857
50934,0.7857142857142857
72947,0.7857142857142857
750,0.7857142857142857
51028,0.7857142857142857
51027,0.7857142857142857
50926,0.7857142857142857
5371,0.7857142857142857
3365,0.7857142857142857
45509,0.7857142857142857
46295,0.7857142857142857
64778,0.7857142857142857
64771,0.7857142857142857
41746,0.7857142857142857
11379,0.7857142857142857
39036,0.7857142857142857
35396,0.7857142857142857
73006,0.7857142857142857
23163,0.7857142857142857
70400,0.7857142857142857
70388,0.7857142857142857
24463,0.7857142857142857
24456,0.7857142857142857
45648,0.7857142857142857
2571,0.7857142857142857
57448,0.7857142857142857
77860,0.7857142857142857
7422,0.7857142857142857
19714,0.7857142857142857
47154,0.7857142857142857
64042,0.7857142857142857
51757,0.7857142857142857
42640,0.7857142857142857
21568,0.7857142857142857
21559,0.7857142857142857
57146,0.7857142857142857
78291,0.7857142857142857
78367,0.7857142857142857
57103,0.7857142857142857
78274,0.7857142857142857
55180,0.7857142857142857
70198,0.7857142857142857
38906,0.7857142857142857
38892,0.7857142857142857
39006,0.7857142857142857
70171,0.7857142857142857
34484,0.7857142857142857
2286,0.7857142857142857
18111,0.7857142857142857
14325,0.7857142857142857
73041,0.7857142857142857
51097,0.7857142857142857
35266,0.7857142857142857
18120,0.7857142857142857
77997,0.7857142857142857
77973,0.7857142857142857
29592,0.7857142857142857
65444,0.7857142857142857
34516,0.7857142857142857
9031,0.7857142857142857
34450,0.7857142857142857
4190,0.7857142857142857
4182,0.7857142857142857
60029,0.7857142857142857
21473,0.7857142857142857
67296,0.7857142857142857
67278,0.7857142857142857
14342,0.7857142857142857
14340,0.7857142857142857
46313,0.7857142857142857
48416,0.7857142857142857
62967,0.7857142857142857
38766,0.7857142857142857
7271,0.7857142857142857
57142,0.7857142857142857
15719,0.7857142857142857
15701,0.7857142857142857
15700,0.7857142857142857
57262,0.7857142857142857
73739,0.7857142857142857
34598,0.7857142857142857
65345,0.7857142857142857
6169,0.7857142857142857
77936,0.7857142857142857
15647,0.7857142857142857
65984,0.7857142857142857
44794,0.7857142857142857
44009,0.7857142857142857
14519,0.7857142857142857
24732,0.7857142857142857
23046,0.7857142857142857
38851,0.7857142857142857
38847,0.7857142857142857
5671,0.7857142857142857
23125,0.7857142857142857
51129,0.7857142857142857
35221,0.7857142857142857
35218,0.7857142857142857
42715,0.7857142857142857
12569,0.7857142857142857
35208,0.7857142857142857
35187,0.7857142857142857
73693,0.7857142857142857
4171,0.7857142857142857
29564,0.7857142857142857
54768,0.7857142857142857
16648,0.7857142857142857
40643,0.7857142857142857
10983,0.7857142857142857
10977,0.7857142857142857
46626,0.7857142857142857
60148,0.7857142857142857
35160,0.7857142857142857
35149,0.7857142857142857
9248,0.7857142857142857
73308,0.7857142857142857
20997,0.7857142857142857
41282,0.7857142857142857
5498,0.7857142857142857
40698,0.7857142857142857
11003,0.7857142857142857
73691,0.7857142857142857
1615,0.7857142857142857
38834,0.7857142857142857
3789,0.7857142857142857
19227,0.7857142857142857
21487,0.7857142857142857
42833,0.7857142857142857
67362,0.7857142857142857
67341,0.7857142857142857
2962,0.7857142857142857
20365,0.7857142857142857
6162,0.7857142857142857
67421,0.7857142857142857
